sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
RD/4762/28,IU/ml,57037,,0.03,APPROVED,EQUAL,vvcb,1722945108741,8985,international unit per milliliter,Unit,MAPS_TO,,vvcb,1722945101972,
RD/3337/9,Ratio,5511,,1.00,APPROVED,EQUAL,vvcb,1722945864465,8554,percent,Unit,MAPS_TO,,<auto>,1722943943511,
RD/4707/5,%,151525,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4137/16,IU/L,92,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/4313/5,U/ml,78222,,0.00,APPROVED,EQUAL,vvcb,1722946117808,8763,unit per milliliter,Unit,MAPS_TO,,vvcb,1722946114480,
RD/3346/11,mmol/L,1319889,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3338/47,10*9/l,51713,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/4143/16,IU/L,68,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/4958/11,mmol/L,1101991,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/2220/7,Titre Units,56314,,0.48,APPROVED,EQUAL,vvcb,1722946170963,8525,titer,Unit,MAPS_TO,,vvcb,1722946167214,
RD/3338/48,%,51721,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4135/16,IU/L,60,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/1894/7,mmol/L,6036,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3645/5,IU/l,14017,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/4729/11,IU/ml,62486,,0.03,APPROVED,EQUAL,vvcb,1722945108741,8985,international unit per milliliter,Unit,MAPS_TO,,vvcb,1722945101972,
RD/4158/16,IU/L,59,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/2567/8,IU/ml,10022,,0.03,APPROVED,EQUAL,vvcb,1722945108741,8985,international unit per milliliter,Unit,MAPS_TO,,vvcb,1722945101972,
RD/4626/16,µmol/g/hr,796,,0.15,UNCHECKED,UNREVIEWED,,0,9584,mole,Unit,MAPS_TO,,<auto>,1722943944402,
RD/4729/6,IU/ml,34824,,0.03,APPROVED,EQUAL,vvcb,1722945108741,8985,international unit per milliliter,Unit,MAPS_TO,,vvcb,1722945101972,
RD/4136/16,IU/L,47,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/2175/7,nmol/l,5082,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/1968/8,g/L,9570156,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/4666/8,mg/L,27953,,0.00,APPROVED,EQUAL,vvcb,1722945321817,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1722945315912,
RD/4155/16,IU/L,38,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/2181/5,ng/L,2665,,0.02,APPROVED,EQUAL,vvcb,1722945654354,8725,nanogram per liter,Unit,MAPS_TO,,vvcb,1722945649558,
RD/3338/8,g/L,52753,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/1945/8,mg/L,24998,,0.00,APPROVED,EQUAL,vvcb,1722945321817,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1722945315912,
RD/4160/16,IU/L,38,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/3340/37,mmol/L,1945540,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3319/8,g/L,29981,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/3921/37,mmol/L,238338,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4667/5,mg/L,346,,0.00,APPROVED,EQUAL,vvcb,1722945321817,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1722945315912,
RD/4154/16,IU/L,36,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/3876/15,nmol/L,9589,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/4077/37,mmol/L,4460,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3698/13,g/l,9036,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/4159/16,IU/L,35,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/3659/33,U/ml,423829,,0.00,APPROVED,EQUAL,vvcb,1722946117808,8763,unit per milliliter,Unit,MAPS_TO,,vvcb,1722946114480,
RD/1836/13,mmol/L,2914,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3891/13,g/l,3590,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/4146/16,IU/L,10,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/4520/18,%,1432,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/2196/5,kU/L,46178,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4557/27,g/l,165831,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/4138/16,IU/L,10,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/5004/18,%,568,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4683/18,g/L,2701511,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/3361/7,g/l,82341,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/4152/16,IU/L,9,,0.02,APPROVED,EQUAL,vvcb,1722945084488,8923,international unit per liter,Unit,MAPS_TO,,vvcb,1722945075300,
RD/3605/25,KU/l,86,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/3340/18,g/L,1107531,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/4722/7,g/l,6508,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
