sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
MC/546/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708717523,
AG/1613/1/1018/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708717539,
RD/1079/16,mls,1,,0.12,APPROVED,EQUAL,vvcb,1704715300940,8587,milliliter,Unit,MAPS_TO,,vvcb,1704715297212,
MC/5740/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5764/36/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/5776/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708717851,
MC/3313/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
AG/1629/1/1027/9,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/546/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708718164,
RD/5254/79,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708718164,
RD/6320/6,mls,1,,0.12,APPROVED,EQUAL,vvcb,1704715300940,8587,milliliter,Unit,MAPS_TO,,vvcb,1704715297212,
MC/5741/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5764/36/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/5777/42/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708718492,
MC/3314/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
AG/1630/1/1028/10,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/547/42/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708718804,
AG/1/16/21/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708718804,
MC/5742/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5765/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AD/2245/1,mls/hr,1,,0.08,APPROVED,EQUAL,vvcb,1704723734899,44777613,milliliter per hour,Unit,MAPS_TO,,vvcb,1704723733951,
MC/5777/42/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708719133,
MC/3315/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
AG/1630/1/1028/9,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/547/42/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708719445,
AG/1/3/3/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708719445,
MC/5743/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5765/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/13/12/3/3,mm,1,,0.15,APPROVED,EQUAL,vvcb,1704723743395,8588,millimeter,Unit,MAPS_TO,,vvcb,1704723742727,
MC/5779/42/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708719773,
MC/3316/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
AG/1631/1/1029/10,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AG/105/1/407/4,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708720086,
MC/548/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708720101,
MC/5744/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5766/36/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AD/3/2,mm/Hg,1,,0.02,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5779/42/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708720414,
AG/1631/1/1029/9,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3317/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/548/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708720726,
AG/105/3/143/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708720726,
MC/5745/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5766/36/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AD/3/19,mm/Hg,1,,0.02,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5780/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708721054,
AG/1631/2/1091/10,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5751/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/549/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708721383,
AG/105/4/142/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708721383,
MC/5747/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5767/37/148/12,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AD/168/6,mm/Hg,1,,0.02,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
AG/1631/2/1091/9,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5780/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708721695,
MC/5752/36/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/549/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708722008,
AG/105/5/144/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708722023,
MC/5748/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5768/36/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/2063/1/1325/5,mmHG,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
AG/1632/1/1030/10,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5781/42/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708722336,
MC/5753/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/550/28/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708722648,
AG/105/6/141/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708722664,
MC/5749/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5768/36/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/2063/1/1325/21,mmHG,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
AG/1632/1/1030/9,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5781/42/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708722961,
MC/5803/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/550/28/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708723273,
AG/105/7/187/6,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708723289,
MC/5770/36/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/5750/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
AG/2063/1/1325/13,mmHG,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
AG/1633/1/1031/10,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3909/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5783/42/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708723586,
RD/3106/26,Rads,1,,0.27,APPROVED,EQUAL,vvcb,1704715236478,9636,radian,Unit,MAPS_TO,,vvcb,1704715232533,
MC/551/42/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708723898,
AG/105/8/195/6,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708723930,
MC/5770/36/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/2063/1/1325/29,mmHG,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
AG/1633/1/1031/9,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3910/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
RD/3124/32,Rads,1,,0.27,APPROVED,EQUAL,vvcb,1704715236478,9636,radian,Unit,MAPS_TO,,vvcb,1704715232533,
MC/5783/42/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708724242,
AG/44/8/19/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708724555,
AG/12/10/180/4,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708724586,
MC/5771/37/148/12,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/173/11/200/8,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/3114/29,Rads,1,,0.27,APPROVED,EQUAL,vvcb,1704715236478,9636,radian,Unit,MAPS_TO,,vvcb,1704715232533,
AG/1633/2/1090/10,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3919/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5784/45/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708724898,
RD/3109/42,Rads,1,,0.27,APPROVED,EQUAL,vvcb,1704715236478,9636,radian,Unit,MAPS_TO,,vvcb,1704715232533,
AD/5/13,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708725195,
AD/12/12,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708725227,
AG/173/11/200/9,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5772/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/1633/2/1090/9,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3920/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5784/45/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708725539,
AG/1361/1/946/4,Seconds,1,,0.77,APPROVED,EQUAL,vvcb,1704712929835,8555,second,Unit,MAPS_TO,,vvcb,1704712922850,
AG/5/17/194/7,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708725820,
AG/173/13/72/1,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5772/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/12/3/126/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708725867,
AG/1634/1/1032/10,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3922/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5785/42/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708726195,
AD/173/2,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
AG/253/142/781/2,Seconds,1,,0.77,APPROVED,EQUAL,vvcb,1704712929835,8555,second,Unit,MAPS_TO,,vvcb,1704712922850,
AG/5/18/197/7,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708726492,
MC/5773/36/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/12/8/176/8,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708726523,
AG/1634/1/1032/9,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3923/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5785/42/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708726836,
AG/173/20/178/5,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5773/36/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/504/6,U,1,,0.00,FLAGGED,EQUAL,vvcb,1704724030262,0,Unmapped,,MAPS_TO,,,0,
AD/5/21,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708727117,
AG/12/8/176/9,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708727149,
AG/1635/1/1033/10,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/4528/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5787/42/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708727477,
AG/173/22/799/5,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5774/37/148/12,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/3585/5,U/mL,1,,0.00,APPROVED,EQUAL,vvcb,1704723377137,8763,unit per milliliter,Unit,MAPS_TO,,vvcb,1704723373145,
AG/5/28/176/8,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708727758,
MC/5683/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708727773,
AG/1635/1/1033/9,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/4529/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5787/42/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708728117,
AG/173/9/178/5,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/3580/5,U/mL,1,,0.00,APPROVED,EQUAL,vvcb,1704723377137,8763,unit per milliliter,Unit,MAPS_TO,,vvcb,1704723373145,
MC/5776/37/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/5/28/176/9,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708728398,
MC/5683/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708728430,
AG/1636/1/1034/10,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/4530/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5788/45/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708728742,
AG/1736/34/1169/4,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/3585/10,U/mL,1,,0.00,APPROVED,EQUAL,vvcb,1704723377137,8763,unit per milliliter,Unit,MAPS_TO,,vvcb,1704723373145,
MC/5776/37/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/772/2/770/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708729023,
MC/5684/47/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708729055,
AG/1636/1/1034/9,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/4531/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5788/45/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708729398,
AG/1736/34/1169/5,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/4555/5,U/ml,1,,0.00,APPROVED,EQUAL,vvcb,1704723377137,8763,unit per milliliter,Unit,MAPS_TO,,vvcb,1704723373145,
MC/5777/36/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/772/3/771/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708729680,
MC/5684/47/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708729695,
AG/1637/1/1035/10,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/4606/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5789/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708730039,
AG/1740/1/1112/21,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5777/36/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/6167/10,Ul/ml,1,,0.02,APPROVED,EQUAL,vvcb,1704713057137,45891029,microliter per milliliter,Unit,MAPS_TO,,vvcb,1704713056351,
AG/9/30/105/6,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708730336,
AG/1637/1/1035/9,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5685/46/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708730367,
MC/4607/35/9/2,MBq,1,,0.07,APPROVED,EQUAL,vvcb,1704710658575,45891007,Megabecquerel,Unit,MAPS_TO,,vvcb,1704710646488,
MC/5789/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708730711,
RD/6715/28,Units,1,,0.69,APPROVED,EQUAL,vvcb,1704712998491,8510,unit,Unit,MAPS_TO,,<auto>,1704708730758,
AG/1740/1/1112/22,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5779/36/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/1638/1/1036/10,ml,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
RD/1180/5,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708730992,
